frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
1,1,0,0.5490362048149109,0.12601786851882935,0.5490362048149109,0.12601786851882935,0.9994401335716248
1,1,1,0.5761981010437012,0.0968470573425293,0.5761981010437012,0.0968470573425293,0.9993096590042114
1,1,2,0.5875276327133179,0.09561139345169067,0.5875276327133179,0.09561139345169067,0.9994775652885437
1,1,3,0.599797248840332,0.09424954652786255,0.599797248840332,0.09424954652786255,0.9995118379592896
1,1,4,0.5589121580123901,0.09793078154325485,0.5589121580123901,0.09793078154325485,0.9984822869300842
1,1,5,0.5572701096534729,0.09738385677337646,0.5572701096534729,0.09738385677337646,0.9981213212013245
1,1,6,0.5554237961769104,0.0966528058052063,0.5554237961769104,0.0966528058052063,0.997312605381012
1,1,7,0.6572409868240356,0.10572720319032669,0.6572409868240356,0.10572720319032669,0.9996798038482666
1,1,8,0.5869501829147339,0.1049080491065979,0.5869501829147339,0.1049080491065979,0.9982755184173584
1,1,9,0.5804981589317322,0.15409666299819946,0.5804981589317322,0.15409666299819946,0.9997021555900574
1,1,10,0.5550438761711121,0.15395736694335938,0.5550438761711121,0.15395736694335938,0.999065101146698
1,1,11,0.831322968006134,0.25231271982192993,0.831322968006134,0.25231271982192993,0.9997493624687195
1,1,12,0.474630743265152,0.24578386545181274,0.474630743265152,0.24578386545181274,0.9968265891075134
1,1,13,0.9336143136024475,0.42698028683662415,0.9336143136024475,0.42698028683662415,0.9864809513092041
1,1,14,0.2346344292163849,0.3293457329273224,0.2346344292163849,0.3293457329273224,0.9847216010093689
1,1,15,0.9570398926734924,0.6461211442947388,0.9570398926734924,0.6461211442947388,0.9592251181602478
1,1,16,-0.018819153308868408,0.332134485244751,-0.018819153308868408,0.332134485244751,0.9521885514259338
1,1,17,0.9716433882713318,0.7089600563049316,0.9716433882713318,0.7089600563049316,0.9158806800842285
1,1,18,-0.12088042497634888,0.32839447259902954,-0.12088042497634888,0.32839447259902954,0.872541606426239
1,1,19,0.946513831615448,0.7113030552864075,0.946513831615448,0.7113030552864075,0.9287973642349243
1,1,20,-0.12373548746109009,0.31577810645103455,-0.12373548746109009,0.31577810645103455,0.8930820226669312
1,1,21,0.92985999584198,0.6920729279518127,0.92985999584198,0.6920729279518127,0.9438809752464294
1,1,22,-0.08684521913528442,0.32547202706336975,-0.08684521913528442,0.32547202706336975,0.9282379746437073
1,1,23,0.7493686676025391,0.6672096252441406,0.7493686676025391,0.6672096252441406,0.9893683791160583
1,1,24,0.5484260320663452,0.6546372175216675,0.5484260320663452,0.6546372175216675,0.9811334013938904
1,1,25,0.7545518279075623,0.9264160990715027,0.7545518279075623,0.9264160990715027,0.8984004855155945
1,1,26,0.5725702047348022,0.9021049737930298,0.5725702047348022,0.9021049737930298,0.8347599506378174
1,1,27,0.7366145253181458,1.1641690731048584,0.7366145253181458,1.1641690731048584,0.4865075349807739
1,1,28,0.597192645072937,1.10841703414917,0.597192645072937,1.10841703414917,0.32494086027145386
1,1,29,0.7269006967544556,1.190459132194519,0.7269006967544556,1.190459132194519,0.4033180773258209
1,1,30,0.6240062117576599,1.1393253803253174,0.6240062117576599,1.1393253803253174,0.2590928375720978
1,1,31,0.7487857937812805,1.2940559387207031,0.7487857937812805,1.2940559387207031,0.26230719685554504
1,1,32,0.5634113550186157,1.2236855030059814,0.5634113550186157,1.2236855030059814,0.17274102568626404
2,1,0,0.5488734841346741,0.12203780561685562,0.549008026219759,0.12532855568140805,0.9992465376853943
2,1,1,0.5756289958953857,0.09560021013021469,0.5760995470092413,0.0966311318187861,0.9990500807762146
2,1,2,0.5866347551345825,0.09460373222827911,0.5873730083094173,0.09543689074555742,0.9992738962173462
2,1,3,0.5983157753944397,0.09347807615995407,0.599540689589779,0.09411594735014898,0.9993561506271362
2,1,4,0.5588679909706116,0.09667566418647766,0.5589045095638276,0.09771342376490523,0.9978483319282532
2,1,5,0.5572699904441833,0.09641339629888535,0.5572700890099144,0.09721579653086553,0.9973239898681641
2,1,6,0.5555005669593811,0.09593135863542557,0.5554370906592397,0.0965278695695622,0.996334433555603
2,1,7,0.6571170687675476,0.10533042252063751,0.6572195277650721,0.10565849157649858,0.9995263814926147
2,1,8,0.5888466238975525,0.1046101376414299,0.5872786096908511,0.10485645910168971,0.997388482093811
2,1,9,0.5800677537918091,0.14983461797237396,0.5804236243993751,0.1533585070123301,0.9995816946029663
2,1,10,0.5554901361465454,0.150276780128479,0.555121156369116,0.15331992654070134,0.9985566735267639
2,1,11,0.8334264159202576,0.25238755345344543,0.8316872466328012,0.25232567884490525,0.9997373819351196
2,1,12,0.4815705418586731,0.24537302553653717,0.47583276394144036,0.24571271912918774,0.9964591860771179
2,1,13,0.925565779209137,0.43387046456336975,0.932220205826302,0.4281737110586387,0.985951840877533
2,1,14,0.2438017576932907,0.3036856949329376,0.23622237965209275,0.3248987377815082,0.9839724898338318
2,1,15,0.9562246799468994,0.6426259279251099,0.9568987182386631,0.6455158115514341,0.9598602652549744
2,1,16,-0.0035230570938438177,0.31611984968185425,-0.016169099163510278,0.32935988399472116,0.9513386487960815
2,1,17,0.9717040061950684,0.7065932154655457,0.9716538855399359,0.708550159605109,0.9176943898200989
2,1,18,-0.09614145010709763,0.3157401382923126,-0.11659317264761901,0.32620227868665924,0.8692432045936584
2,1,19,0.9485243558883667,0.7095702290534973,0.9468620165978,0.7110029648861079,0.9303156733512878
2,1,20,-0.1049710288643837,0.3065629005432129,-0.12048419948515199,0.31418186046387464,0.8905239701271057
2,1,21,0.9310314655303955,0.6913559436798096,0.9300628672365232,0.6919487645928143,0.944342851638794
2,1,22,-0.03482215106487274,0.3244481682777405,-0.07782225951083885,0.3252947192423955,0.9263699054718018
2,1,23,0.7573390603065491,0.669047474861145,0.7507492370088258,0.6675279045720328,0.9890109896659851
2,1,24,0.5548841953277588,0.6582289934158325,0.549544614007595,0.6552592751104039,0.9806540608406067
2,1,25,0.7606598138809204,0.9477670192718506,0.7556097464846362,0.930115826619684,0.8864786624908447
2,1,26,0.5759021639823914,0.9052044153213501,0.5731472603214016,0.902641756332551,0.8096513748168945
2,1,27,0.7524510622024536,1.186663031578064,0.7393582555590379,1.168067002313032,0.4544699788093567
2,1,28,0.5981076955795288,1.1268435716629028,0.5973511093874389,1.111609738660435,0.2985002398490906
2,1,29,0.7449776530265808,1.2120776176452637,0.7300327975963653,1.194205254062509,0.37741145491600037
2,1,30,0.6220462918281555,1.148830771446228,0.6236667910120406,1.1409719061786179,0.23896992206573486
2,1,31,0.756199300289154,1.3008774518966675,0.7500698821990872,1.295237467350981,0.24496051669120789
2,1,32,0.5738925337791443,1.2289077043533325,0.5652269602594693,1.2245899773672262,0.15939784049987793
3,1,0,0.551711916923523,0.12143498659133911,0.5494762989860609,0.12465422458387167,0.9991045594215393
3,1,1,0.5778817534446716,0.09539474546909332,0.5764081895184995,0.09641701794535645,0.9988145232200623
3,1,2,0.5887391567230225,0.09439747035503387,0.5876095949311648,0.09525688794305465,0.9990928769111633
3,1,3,0.6000296473503113,0.09327651560306549,0.5996253640018445,0.09397057868143971,0.9992091655731201
3,1,4,0.5616881251335144,0.09649046510457993,0.5593865906204658,0.09750163534605415,0.9973351359367371
3,1,5,0.5602805614471436,0.0962681919336319,0.5577914618775269,0.09705169448530707,0.9966980218887329
3,1,6,0.5587663650512695,0.0958079844713211,0.5560136812143499,0.09640320385068366,0.9955783486366272
3,1,7,0.6604973077774048,0.10498243570327759,0.6577871992299074,0.10554141611463658,0.99940025806427
3,1,8,0.5930135846138,0.10432901978492737,0.5882719106757478,0.10476512060715576,0.9967387914657593
