frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
91,1,0,0.549659013748169,0.1508610099554062,0.549659013748169,0.1508610099554062,0.9997841715812683
91,1,1,0.5774220824241638,0.12909841537475586,0.5774220824241638,0.12909841537475586,0.9995025396347046
91,1,2,0.5933197736740112,0.12812262773513794,0.5933197736740112,0.12812262773513794,0.9994258880615234
91,1,3,0.608801007270813,0.12703701853752136,0.608801007270813,0.12703701853752136,0.999517560005188
91,1,4,0.5287517309188843,0.12669405341148376,0.5287517309188843,0.12669405341148376,0.9991819262504578
91,1,5,0.5090517401695251,0.12354514002799988,0.5090517401695251,0.12354514002799988,0.9988048076629639
91,1,6,0.49058690667152405,0.12049263715744019,0.49058690667152405,0.12049263715744019,0.9985978007316589
91,1,7,0.6260366439819336,0.12055147439241409,0.6260366439819336,0.12055147439241409,0.999448835849762
91,1,8,0.45798546075820923,0.1128946840763092,0.45798546075820923,0.1128946840763092,0.9986236095428467
91,1,9,0.5680513381958008,0.16325227916240692,0.5680513381958008,0.16325227916240692,0.9998865127563477
91,1,10,0.5153155326843262,0.1614290028810501,0.5153155326843262,0.1614290028810501,0.9998044371604919
91,1,11,0.7205939292907715,0.20755454897880554,0.7205939292907715,0.20755454897880554,0.9999452829360962
91,1,12,0.2871414124965668,0.17629700899124146,0.2871414124965668,0.17629700899124146,0.9982295632362366
91,1,13,0.7691810131072998,0.3372957706451416,0.7691810131072998,0.3372957706451416,0.959549069404602
91,1,14,0.15818732976913452,0.29262927174568176,0.15818732976913452,0.29262927174568176,0.8374043107032776
91,1,15,0.8460112810134888,0.4686214327812195,0.8460112810134888,0.4686214327812195,0.8335822820663452
91,1,16,0.18604682385921478,0.38614752888679504,0.18604682385921478,0.38614752888679504,0.3515852689743042
91,1,17,0.884706974029541,0.5012736320495605,0.884706974029541,0.5012736320495605,0.7341572046279907
91,1,18,0.18104688823223114,0.4148532748222351,0.18104688823223114,0.4148532748222351,0.2846869230270386
91,1,19,0.8514589071273804,0.5029560327529907,0.8514589071273804,0.5029560327529907,0.7531496286392212
91,1,20,0.2131785899400711,0.4108865261077881,0.2131785899400711,0.4108865261077881,0.2939026653766632
91,1,21,0.8136188983917236,0.4912942945957184,0.8136188983917236,0.4912942945957184,0.7596256732940674
91,1,22,0.2259550541639328,0.4019255042076111,0.2259550541639328,0.4019255042076111,0.32527121901512146
91,1,23,0.5901697874069214,0.38666558265686035,0.5901697874069214,0.38666558265686035,0.9981179237365723
91,1,24,0.3555358648300171,0.3819202780723572,0.3555358648300171,0.3819202780723572,0.9952528476715088
91,1,25,0.6657975912094116,0.5376734137535095,0.6657975912094116,0.5376734137535095,0.9207565784454346
91,1,26,0.34183478355407715,0.5133780837059021,0.34183478355407715,0.5133780837059021,0.7486380934715271
91,1,27,0.642305314540863,0.6794793605804443,0.642305314540863,0.6794793605804443,0.8480388522148132
91,1,28,0.3424011766910553,0.6121036410331726,0.3424011766910553,0.6121036410331726,0.6010485887527466
91,1,29,0.623564600944519,0.6930191516876221,0.623564600944519,0.6930191516876221,0.5511783361434937
91,1,30,0.3587530553340912,0.6210165619850159,0.3587530553340912,0.6210165619850159,0.40402695536613464
91,1,31,0.6477253437042236,0.7556785345077515,0.6477253437042236,0.7556785345077515,0.6953130960464478
