frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
1,1,0,0.4939550757408142,0.1553747057914734,0.4939550757408142,0.1553747057914734,0.9998055100440979
1,1,1,0.5315993428230286,0.12308835983276367,0.5315993428230286,0.12308835983276367,0.9996863603591919
1,1,2,0.5563670992851257,0.12381654977798462,0.5563670992851257,0.12381654977798462,0.9997196793556213
1,1,3,0.5769469141960144,0.12454330921173096,0.5769469141960144,0.12454330921173096,0.9996566772460938
1,1,4,0.44616568088531494,0.12449753284454346,0.44616568088531494,0.12449753284454346,0.9996691942214966
1,1,5,0.41899269819259644,0.12672072649002075,0.41899269819259644,0.12672072649002075,0.9996844530105591
1,1,6,0.397344172000885,0.1289958953857422,0.397344172000885,0.1289958953857422,0.9996423721313477
1,1,7,0.6073483228683472,0.14086413383483887,0.6073483228683472,0.14086413383483887,0.9998143315315247
1,1,8,0.3594701290130615,0.15064817667007446,0.3594701290130615,0.15064817667007446,0.9997233748435974
1,1,9,0.5469760894775391,0.18981331586837769,0.5469760894775391,0.18981331586837769,0.9999215602874756
1,1,10,0.4454936683177948,0.19047735631465912,0.4454936683177948,0.19047735631465912,0.9999338388442993
1,1,11,0.8351998329162598,0.3296525776386261,0.8351998329162598,0.3296525776386261,0.9990007281303406
1,1,12,0.1495029330253601,0.3549204170703888,0.1495029330253601,0.3549204170703888,0.9974006414413452
1,1,13,0.9071822166442871,0.5365951657295227,0.9071822166442871,0.5365951657295227,0.9485529661178589
1,1,14,0.21259397268295288,0.5846645832061768,0.21259397268295288,0.5846645832061768,0.9892758131027222
1,1,15,0.8451578617095947,0.5938559770584106,0.8451578617095947,0.5938559770584106,0.8030138611793518
1,1,16,0.740776002407074,0.5617778897285461,0.740776002407074,0.5617778897285461,0.9557804465293884
1,1,17,0.8244137763977051,0.627261757850647,0.8244137763977051,0.627261757850647,0.6815234422683716
1,1,18,0.8639121055603027,0.5863751173019409,0.8639121055603027,0.5863751173019409,0.8877644538879395
1,1,19,0.7794336080551147,0.5932669043540955,0.7794336080551147,0.5932669043540955,0.7056959867477417
1,1,20,0.8715023398399353,0.5412149429321289,0.8715023398399353,0.5412149429321289,0.8888749480247498
1,1,21,0.7825717926025391,0.5737015008926392,0.7825717926025391,0.5737015008926392,0.7089695334434509
1,1,22,0.8395342826843262,0.5358458757400513,0.8395342826843262,0.5358458757400513,0.8604922890663147
1,1,23,0.6896392703056335,0.7053876519203186,0.6896392703056335,0.7053876519203186,0.9642689824104309
1,1,24,0.3212345838546753,0.7115697264671326,0.3212345838546753,0.7115697264671326,0.9387526512145996
1,1,25,0.9139314889907837,0.8990755081176758,0.9139314889907837,0.8990755081176758,0.8870345950126648
1,1,26,0.25616756081581116,0.9537231922149658,0.25616756081581116,0.9537231922149658,0.8238258361816406
1,1,27,0.8001832365989685,1.1326392889022827,0.8001832365989685,1.1326392889022827,0.3526351749897003
1,1,28,0.2852482199668884,1.1885430812835693,0.2852482199668884,1.1885430812835693,0.3101039230823517
1,1,29,0.7638635635375977,1.1619670391082764,0.7638635635375977,1.1619670391082764,0.34851348400115967
1,1,30,0.29475992918014526,1.223145842552185,0.29475992918014526,1.223145842552185,0.2230389267206192
1,1,31,0.801860511302948,1.2494187355041504,0.801860511302948,1.2494187355041504,0.1829264909029007
1,1,32,0.2885168790817261,1.2869906425476074,0.2885168790817261,1.2869906425476074,0.13596348464488983
2,1,0,0.49418893456459045,0.1548238843679428,0.4939955735263683,0.1552793180694099,0.9997926354408264
2,1,1,0.5320175290107727,0.12235810607671738,0.5316717613366545,0.12296189848767114,0.9996704459190369
2,1,2,0.5568521618843079,0.12276898324489594,0.5564510991495716,0.12363513621361884,0.9996997714042664
2,1,3,0.5782156586647034,0.12347020208835602,0.5771666319702197,0.12435747248294463,0.9996380805969238
2,1,4,0.4479106068611145,0.12369183450937271,0.4464678668259017,0.12435800610402382,0.99965900182724
2,1,5,0.41932883858680725,0.12565261125564575,0.4190509084548663,0.12653575426589972,0.9996750950813293
2,1,6,0.39688780903816223,0.12801294028759003,0.39726514221381953,0.12882567131317532,0.9996380805969238
2,1,7,0.6112318634986877,0.13912372291088104,0.6080209169225359,0.14056272985096613,0.9997954368591309
