frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
4,2,0,0.6404068470001221,0.127341166138649,0.6404068470001221,0.127341166138649,0.9994502663612366
4,2,1,0.6446629166603088,0.1220598816871643,0.6446629166603088,0.1220598816871643,0.9996742010116577
4,2,2,0.6521275639533997,0.12049750238656998,0.6521275639533997,0.12049750238656998,0.9995868802070618
4,2,3,0.6594803333282471,0.11890256404876709,0.6594803333282471,0.11890256404876709,0.999674916267395
4,2,4,0.6192831993103027,0.12571483850479126,0.6192831993103027,0.12571483850479126,0.9997482895851135
4,2,5,0.6093103289604187,0.12677505612373352,0.6093103289604187,0.12677505612373352,0.9996380805969238
4,2,6,0.599202036857605,0.12775813043117523,0.599202036857605,0.12775813043117523,0.9997308850288391
4,2,7,0.658979594707489,0.10906728357076645,0.658979594707489,0.10906728357076645,0.9993875026702881
4,2,8,0.5633314847946167,0.12193740904331207,0.5633314847946167,0.12193740904331207,0.9995260238647461
4,2,9,0.6432929039001465,0.12132784724235535,0.6432929039001465,0.12132784724235535,0.9984464049339294
4,2,10,0.6154773235321045,0.12589851021766663,0.6154773235321045,0.12589851021766663,0.9985900521278381
4,2,11,0.7119045257568359,0.08553030341863632,0.7119045257568359,0.08553030341863632,0.9977758526802063
4,2,12,0.46799319982528687,0.11637561768293381,0.46799319982528687,0.11637561768293381,0.9991945624351501
4,2,13,0.802140474319458,0.09601373970508575,0.802140474319458,0.09601373970508575,0.8087842464447021
4,2,14,0.32929643988609314,0.15055930614471436,0.32929643988609314,0.15055930614471436,0.9868226051330566
4,2,15,0.7885119318962097,0.1307721734046936,0.7885119318962097,0.1307721734046936,0.9352831840515137
4,2,16,0.2257193773984909,0.17285890877246857,0.2257193773984909,0.17285890877246857,0.9929338693618774
4,2,17,0.8072665333747864,0.14094482362270355,0.8072665333747864,0.14094482362270355,0.9444251656532288
4,2,18,0.1955689936876297,0.17872193455696106,0.1955689936876297,0.17872193455696106,0.9872727990150452
4,2,19,0.7791797518730164,0.1417030245065689,0.7791797518730164,0.1417030245065689,0.9494069814682007
4,2,20,0.21101106703281403,0.17938804626464844,0.21101106703281403,0.17938804626464844,0.9875439405441284
4,2,21,0.7613989114761353,0.1378474235534668,0.7613989114761353,0.1378474235534668,0.8923919796943665
4,2,22,0.22563423216342926,0.17505644261837006,0.22563423216342926,0.17505644261837006,0.9805659055709839
4,2,23,0.573639452457428,0.05021706968545914,0.573639452457428,0.05021706968545914,0.996940016746521
