frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
1,1,0,0.4672229588031769,0.11815083771944046,0.4672229588031769,0.11815083771944046,0.9929076433181763
1,1,1,0.4684564769268036,0.09726142883300781,0.4684564769268036,0.09726142883300781,0.9958065748214722
1,1,2,0.4590783417224884,0.09797763079404831,0.4590783417224884,0.09797763079404831,0.9968969821929932
1,1,3,0.44912809133529663,0.09889829158782959,0.44912809133529663,0.09889829158782959,0.9951700568199158
1,1,4,0.5052252411842346,0.09600779414176941,0.5052252411842346,0.09600779414176941,0.9945173859596252
1,1,5,0.5221160650253296,0.09599316865205765,0.5221160650253296,0.09599316865205765,0.9961313009262085
1,1,6,0.5403375625610352,0.09620556235313416,0.5403375625610352,0.09620556235313416,0.9944266080856323
1,1,7,0.4606734812259674,0.11003056168556213,0.4606734812259674,0.11003056168556213,0.9976493716239929
1,1,8,0.601565957069397,0.10859820246696472,0.601565957069397,0.10859820246696472,0.9978771209716797
1,1,9,0.46583500504493713,0.13828960061073303,0.46583500504493713,0.13828960061073303,0.9950829744338989
1,1,10,0.4976395070552826,0.13971087336540222,0.4976395070552826,0.13971087336540222,0.99320387840271
1,1,11,0.34772858023643494,0.2397153079509735,0.34772858023643494,0.2397153079509735,0.9993361830711365
1,1,12,0.9075515866279602,0.2509112060070038,0.9075515866279602,0.2509112060070038,0.9950933456420898
1,1,13,0.15354344248771667,0.4096350073814392,0.15354344248771667,0.4096350073814392,0.9526481628417969
1,1,14,0.8616196513175964,0.39544224739074707,0.8616196513175964,0.39544224739074707,0.19096125662326813
1,1,15,0.10555809736251831,0.42742952704429626,0.10555809736251831,0.42742952704429626,0.3922326862812042
1,1,16,0.7211628556251526,0.44350507855415344,0.7211628556251526,0.44350507855415344,0.02418685518205166
1,1,17,0.10024291276931763,0.4288821220397949,0.10024291276931763,0.4288821220397949,0.3115631341934204
1,1,18,0.6948713660240173,0.47852128744125366,0.6948713660240173,0.47852128744125366,0.025969168171286583
1,1,19,0.13133656978607178,0.4195699691772461,0.13133656978607178,0.4195699691772461,0.3163849711418152
1,1,20,0.6289747953414917,0.45483431220054626,0.6289747953414917,0.45483431220054626,0.02632169984281063
1,1,21,0.15071159601211548,0.41986602544784546,0.15071159601211548,0.41986602544784546,0.3147837817668915
1,1,22,0.6434975862503052,0.45166587829589844,0.6434975862503052,0.45166587829589844,0.034260112792253494
1,1,23,0.3101956248283386,0.5360791087150574,0.3101956248283386,0.5360791087150574,0.9986371397972107
1,1,24,0.6132709383964539,0.5257533192634583,0.6132709383964539,0.5257533192634583,0.9904502034187317
1,1,25,0.2669363021850586,0.7527187466621399,0.2669363021850586,0.7527187466621399,0.9482659101486206
1,1,26,0.40035480260849,0.6592293381690979,0.40035480260849,0.6592293381690979,0.2719441056251526
1,1,27,0.4395996630191803,0.9431083798408508,0.4395996630191803,0.9431083798408508,0.8211876749992371
1,1,28,0.36922505497932434,0.7976008653640747,0.36922505497932434,0.7976008653640747,0.18222486972808838
1,1,29,0.5171087384223938,0.9700679779052734,0.5171087384223938,0.9700679779052734,0.8128637671470642
1,1,30,0.4116019606590271,0.8266105651855469,0.4116019606590271,0.8266105651855469,0.28131699562072754
1,1,31,0.25864043831825256,0.9592098593711853,0.25864043831825256,0.9592098593711853,0.5553209185600281
1,1,32,0.2078063189983368,0.7907845973968506,0.2078063189983368,0.7907845973968506,0.2037702053785324
2,1,0,0.4646570384502411,0.12066899240016937,0.4667075600395571,0.11865664144263,0.9930561184883118
2,1,1,0.47124341130256653,0.09933293610811234,0.4690162727310973,0.09767751246618281,0.9959086179733276
2,1,2,0.4627385139465332,0.09976160526275635,0.4598135579238366,0.09833595759927666,0.9969319701194763
2,1,3,0.4532284736633301,0.10045737773180008,0.44995174241109537,0.0992114456368918,0.9953180551528931
2,1,4,0.5068584680557251,0.09801497310400009,0.505553287633027,0.09641095604042704,0.9945718050003052
2,1,5,0.5245383977890015,0.09759216010570526,0.5226026203758217,0.09631433833937336,0.9960544109344482
2,1,6,0.5431613326072693,0.09749168902635574,0.5409047579256894,0.09646388848161058,0.9944161176681519
2,1,7,0.4682219922542572,0.1113613098859787,0.4621899108634101,0.11029785064596785,0.997697114944458
2,1,8,0.6064788103103638,0.10966382175683975,0.6025528331369239,0.10881223706121146,0.9978327751159668
2,1,9,0.4664088487625122,0.14028677344322205,0.4659502626344772,0.13869075256576918,0.9951727390289307
2,1,10,0.4971020519733429,0.1413583755493164,0.497531558301957,0.14004178725553104,0.9932514429092407
2,1,11,0.3496665954589844,0.2420838475227356,0.3481178491524872,0.24019105755798179,0.9993236064910889
2,1,12,0.9109789133071899,0.25291118025779724,0.9082400268076851,0.2513129206862758,0.9952038526535034
2,1,13,0.15468278527259827,0.4199482500553131,0.15377228526294723,0.411707008191226,0.9381008744239807
2,1,14,0.8849952220916748,0.41322147846221924,0.8663176851568211,0.3990149649216834,0.19292624294757843
2,1,15,0.1829443722963333,0.4317508935928345,0.12113479288516166,0.42829757299986126,0.3711400628089905
2,1,16,0.6637901663780212,0.44633588194847107,0.709621066236642,0.444073686781588,0.024439329281449318
2,1,17,0.22596992552280426,0.43324658274650574,0.1255841124393895,0.42975882551014954,0.29678773880004883
2,1,18,0.6074882745742798,0.46599748730659485,0.6772775388587632,0.47600501439616005,0.026792002841830254
2,1,19,0.3036990165710449,0.42210155725479126,0.16612273581797496,0.42007847136264365,0.3018985986709595
2,1,20,0.5595871210098267,0.4529680013656616,0.6150112259446966,0.4544594465523622,0.027190618216991425
2,1,21,0.3168852627277374,0.4223787188529968,0.18424295519125328,0.42037073212624915,0.30243608355522156
2,1,22,0.5607510805130005,0.4499706029891968,0.6268394572617066,0.4513253683379776,0.0350959450006485
2,1,23,0.31206879019737244,0.5440005660057068,0.3105718673450082,0.5376704766496349,0.9985015988349915
2,1,24,0.6081055998802185,0.5312992334365845,0.6122333366491893,0.526867382111329,0.9901514053344727
2,1,25,0.265755832195282,0.7631662487983704,0.2666991985283012,0.7548177290260526,0.9464898705482483
2,1,26,0.418570339679718,0.6704256534576416,0.4040152401907346,0.6614788100627281,0.2709239721298218
2,1,27,0.45586109161376953,0.938203752040863,0.4428672405490837,0.9421231562975356,0.809020459651947
2,1,28,0.42669054865837097,0.8239378929138184,0.380785544101149,0.8028945341291611,0.17747999727725983
2,1,29,0.5756348967552185,0.9675718545913696,0.5288829542545215,0.9695665997754294,0.8104197978973389
2,1,30,0.476267546415329,0.8549320101737976,0.42461353629076337,0.8323034132436025,0.2758689820766449
2,1,31,0.26323115825653076,0.9630985260009766,0.2595625970786507,0.9599909780944657,0.540999174118042
2,1,32,0.2420717179775238,0.8328549861907959,0.21469510021309632,0.7992443601448177,0.19704683125019073
3,1,0,0.46730759739875793,0.12299975007772446,0.46682807875980753,0.11952905533038849,0.9932928085327148
3,1,1,0.4774187505245209,0.10129055380821228,0.4707042972779387,0.09840326056050615,0.9960232377052307
3,1,2,0.4693664610385895,0.10157104581594467,0.4617327603612775,0.09898577971966181,0.9969531297683716
3,1,3,0.4601365327835083,0.10211542248725891,0.45199792890301593,0.09979475302122534,0.995448112487793
3,1,4,0.5127946138381958,0.09994073212146759,0.5070079939871736,0.09711997706483211,0.994658887386322
3,1,5,0.5309492349624634,0.09930843859910965,0.524279419594716,0.09691574988691398,0.9960077404975891
3,1,6,0.5497361421585083,0.09899495542049408,0.5426789694464178,0.09697228598226439,0.9944884777069092
3,1,7,0.47717007994651794,0.11305545270442963,0.4651999233973917,0.11085175417680572,0.9976797103881836
3,1,8,0.6132680177688599,0.11073438078165054,0.6047056111305963,0.10919831786204107,0.9978440999984741
3,1,9,0.47048771381378174,0.1428520530462265,0.46686171969389534,0.13952664180955784,0.9953007698059082
3,1,10,0.5008619427680969,0.14352460205554962,0.498200524073991,0.14074137431239805,0.9934931993484497
3,1,11,0.3572103977203369,0.24392306804656982,0.34994454158076543,0.2409407053737461,0.9992916584014893
3,1,12,0.9456596374511719,0.256876677274704,0.9157636023116584,0.25243056827798793,0.9953928589820862
3,1,13,0.16077068448066711,0.4304627776145935,0.15517818054692745,0.4154760634304321,0.9268872141838074
3,1,14,0.8997253179550171,0.42259514331817627,0.8730338584128314,0.4037541483498253,0.18978065252304077
3,1,15,0.20597682893276215,0.439693421125412,0.13821580194649102,0.4305871462285011,0.35868754982948303
3,1,16,0.6520468592643738,0.4387757480144501,0.6980386656596933,0.4430094446283074,0.024021044373512268
3,1,17,0.22023148834705353,0.44151800870895386,0.14464446165448575,0.4321214215528847,0.2892153859138489
3,1,18,0.577343225479126,0.4394432604312897,0.6571495408972045,0.46865409598164326,0.026853157207369804
3,1,19,0.2982391119003296,0.42612409591674805,0.19275663664402007,0.42129293304015436,0.2953147888183594
3,1,20,0.5312101244926453,0.4285110533237457,0.5981402799922816,0.4492439490660488,0.027286184951663017
3,1,21,0.31496864557266235,0.4259358048439026,0.21059546936371398,0.4214886441437677,0.2974911332130432
3,1,22,0.5280958414077759,0.4266372621059418,0.6069519452561054,0.4463633577178383,0.0350830964744091
3,1,23,0.31399041414260864,0.5513021349906921,0.3112585437587233,0.540409424991341,0.9984323382377625
3,1,24,0.6138473749160767,0.5430781841278076,0.6125575287398951,0.530124782104587,0.9905109405517578
3,1,25,0.23629744350910187,0.7530662417411804,0.2605878340412994,0.7544659278816559,0.9436107873916626
3,1,26,0.3604826331138611,0.6924479603767395,0.39526108749991773,0.6677043316333877,0.29026874899864197
3,1,27,0.4388468861579895,0.9096455574035645,0.4420596666758857,0.9355941252179681,0.8068894743919373
3,1,28,0.4089415967464447,0.8508044481277466,0.3864451236061449,0.812530121584183,0.18796508014202118
3,1,29,0.5820687413215637,0.9368851780891418,0.5395812058451067,0.9629965562829602,0.8161153197288513
3,1,30,0.478745698928833,0.8802094459533691,0.4355024401907817,0.8419382192151713,0.28598201274871826
3,1,31,0.3003193736076355,0.9536617398262024,0.26775790905719715,0.9587195331926676,0.5468252301216125
3,1,32,0.27247315645217896,0.8826078176498413,0.22631857235006675,0.8160269854046387,0.20303653180599213
4,1,0,0.4706423580646515,0.1283029466867447,0.4675942536567127,0.12129171377955215,0.9935546517372131
4,1,1,0.4858584702014923,0.10589250177145004,0.47374928783410736,0.09990778091161025,0.9961482286453247
4,1,2,0.4787800908088684,0.10608954727649689,0.46515833292427744,0.10041284647658634,0.9969452619552612
4,1,3,0.47041770815849304,0.10657347738742828,0.45569943052461886,0.10115650983831091,0.9955975413322449
4,1,4,0.515494704246521,0.10456349700689316,0.5087129445482964,0.09861531050943409,0.9948101043701172
4,1,5,0.532131552696228,0.10380680114030838,0.5258568577100183,0.09830007606901026,0.9960102438926697
4,1,6,0.549201488494873,0.10335486382246017,0.5439892485639799,0.09825444789431302,0.9947004914283752
4,1,7,0.5003613233566284,0.1178053691983223,0.47226901631195267,0.11224865109267233,0.9976011514663696
4,1,8,0.6206746101379395,0.1148754432797432,0.6079144014789039,0.11033874261843292,0.9978886246681213
4,1,9,0.4789431691169739,0.14861325919628143,0.46928908581061557,0.14135214236475518,0.9954789876937866
4,1,10,0.5049033164978027,0.14877136051654816,0.49954702428878794,0.1423545499015272,0.9938429594039917
4,1,11,0.4125995934009552,0.24654480814933777,0.36255086118481356,0.2420664589868222,0.9991947412490845
4,1,12,0.9072601795196533,0.251424103975296,0.9140552938553487,0.25222841557522824,0.9954767823219299
4,1,13,0.2314990758895874,0.44206327199935913,0.17053997304334123,0.4208200557609903,0.9128413200378418
4,1,14,0.9178053140640259,0.4175119996070862,0.8820374517086916,0.40651846219093407,0.177939310669899
4,1,15,0.25807681679725647,0.4550524353981018,0.1623707526393161,0.4355043426822178,0.34153735637664795
4,1,16,0.6718952059745789,0.42382901906967163,0.6927839270881936,0.4391550069634316,0.022844726219773293
4,1,17,0.2326677441596985,0.4629248380661011,0.1623675636442661,0.4383135980024836,0.27706846594810486
4,1,18,0.5805919170379639,0.4246460795402527,0.6417399587657644,0.4598042207769707,0.026049336418509483
4,1,19,0.29731476306915283,0.44592970609664917,0.21381876234998679,0.42624461921116646,0.28351491689682007
4,1,20,0.5396162271499634,0.4147105813026428,0.5863664682102182,0.44230124197123016,0.026466459035873413
4,1,21,0.31706616282463074,0.444791704416275,0.2320440016253107,0.4261720952834071,0.28713828325271606
4,1,22,0.5357778072357178,0.4151623249053955,0.5926281170088795,0.4400911810743954,0.03393413871526718
4,1,23,0.3164915144443512,0.5630930662155151,0.3123097333051422,0.5449683061364408,0.9982436299324036
4,1,24,0.6189502477645874,0.5588934421539307,0.6138417282205689,0.535907596959794,0.9906413555145264
4,1,25,0.18733622133731842,0.7379239201545715,0.24584508867640953,0.751141944541775,0.9350869059562683
4,1,26,0.3630913197994232,0.721706211566925,0.3887939944878858,0.6785669836182867,0.30981776118278503
4,1,27,0.4288271367549896,0.9159415364265442,0.4394009433274743,0.9316447501293925,0.806052565574646
4,1,28,0.4165040850639343,0.8849616646766663,0.3924875248629489,0.8271074879988332,0.20638903975486755
4,1,29,0.5435889959335327,0.9516234993934631,0.5403862563697819,0.9607115631889116,0.8200836181640625
4,1,30,0.4874206781387329,0.9151685833930969,0.4459453596382499,0.8566766839760023,0.30216068029403687
4,1,31,0.31080883741378784,0.947071373462677,0.2764150848083369,0.956379250719167,0.558585524559021
4,1,32,0.32374098896980286,0.9117545485496521,0.24593925439543166,0.8353054256656426,0.2164812684059143
5,1,0,0.47368842363357544,0.13256122171878815,0.46881846894189944,0.12355589562781377,0.9933838844299316
5,1,1,0.4964093565940857,0.10946840792894363,0.4783034284926019,0.10182853553419624,0.9959089159965515
5,1,2,0.49367544054985046,0.10942300409078598,0.4708905426177819,0.10222298239633355,0.9965549111366272
5,1,3,0.4895510673522949,0.10963708162307739,0.46250494969114536,0.1028602269075062,0.9953569769859314
5,1,4,0.5200101733207703,0.10836704820394516,0.5109826976242008,0.1005744702721477,0.9945204854011536
5,1,5,0.5357761383056641,0.10750279575586319,0.5278496868455687,0.10014890760263039,0.9956398010253906
