frame_id,person_id,landmark_id,raw_x,raw_y,filtered_x,filtered_y,visibility
1,1,0,0.184222012758255,0.15004485845565796,0.184222012758255,0.15004485845565796,0.9927796721458435
1,1,1,0.1781364381313324,0.12203216552734375,0.1781364381313324,0.12203216552734375,0.9872288703918457
1,1,2,0.18571904301643372,0.11998791247606277,0.18571904301643372,0.11998791247606277,0.987151026725769
1,1,3,0.1933588683605194,0.118393175303936,0.1933588683605194,0.118393175303936,0.9884832501411438
1,1,4,0.16416919231414795,0.12396323680877686,0.16416919231414795,0.12396323680877686,0.988505482673645
1,1,5,0.16266456246376038,0.12332582473754883,0.16266456246376038,0.12332582473754883,0.9881150722503662
1,1,6,0.1621125340461731,0.12312418967485428,0.1621125340461731,0.12312418967485428,0.9909014701843262
1,1,7,0.23320740461349487,0.11596386879682541,0.23320740461349487,0.11596386879682541,0.9889850616455078
1,1,8,0.203456312417984,0.12338316440582275,0.203456312417984,0.12338316440582275,0.9893198013305664
1,1,9,0.23270173370838165,0.16102755069732666,0.23270173370838165,0.16102755069732666,0.9925335645675659
1,1,10,0.21350347995758057,0.16465938091278076,0.21350347995758057,0.16465938091278076,0.9867295026779175
1,1,11,0.5700592398643494,0.17916339635849,0.5700592398643494,0.17916339635849,0.9989935755729675
1,1,12,0.2097894847393036,0.24129728972911835,0.2097894847393036,0.24129728972911835,0.999240517616272
1,1,13,0.8652055859565735,0.32464805245399475,0.8652055859565735,0.32464805245399475,0.8903234601020813
1,1,14,0.23360425233840942,0.44070565700531006,0.23360425233840942,0.44070565700531006,0.5380406975746155
1,1,15,0.7867801785469055,0.4400624930858612,0.7867801785469055,0.4400624930858612,0.35347551107406616
1,1,16,0.18072813749313354,0.5913164615631104,0.18072813749313354,0.5913164615631104,0.34922024607658386
1,1,17,0.7914793491363525,0.49157753586769104,0.7914793491363525,0.49157753586769104,0.2737205922603607
1,1,18,0.14312294125556946,0.6677626371383667,0.14312294125556946,0.6677626371383667,0.2993236780166626
1,1,19,0.7871806025505066,0.5008225440979004,0.7871806025505066,0.5008225440979004,0.2805686891078949
1,1,20,0.14439204335212708,0.665238618850708,0.14439204335212708,0.665238618850708,0.3130877912044525
1,1,21,0.7770785093307495,0.48932740092277527,0.7770785093307495,0.48932740092277527,0.29721635580062866
1,1,22,0.17441967129707336,0.6454558372497559,0.17441967129707336,0.6454558372497559,0.34876030683517456
1,1,23,0.73207026720047,0.5365336537361145,0.73207026720047,0.5365336537361145,0.9683805108070374
1,1,24,0.5287580490112305,0.5533994436264038,0.5287580490112305,0.5533994436264038,0.9791983366012573
1,1,25,0.5086390376091003,0.8016349673271179,0.5086390376091003,0.8016349673271179,0.6943015456199646
1,1,26,0.472643107175827,0.769067108631134,0.472643107175827,0.769067108631134,0.3230803310871124
1,1,27,0.822189450263977,0.9702921509742737,0.822189450263977,0.9702921509742737,0.371996134519577
1,1,28,0.7511369585990906,1.001490592956543,0.7511369585990906,1.001490592956543,0.14841386675834656
1,1,29,0.8628756999969482,0.972778856754303,0.8628756999969482,0.972778856754303,0.37574708461761475
1,1,30,0.8318686485290527,1.024222731590271,0.8318686485290527,1.024222731590271,0.25297680497169495
1,1,31,0.8217129111289978,1.0470714569091797,0.8217129111289978,1.0470714569091797,0.26725655794143677
1,1,32,0.7097314596176147,1.1134891510009766,0.7097314596176147,1.1134891510009766,0.1221385970711708
1,2,0,0.4561799168586731,0.17355413734912872,0.4561799168586731,0.17355413734912872,0.9790854454040527
1,2,1,0.43236473202705383,0.1454087197780609,0.43236473202705383,0.1454087197780609,0.9719158411026001
1,2,2,0.4355270564556122,0.14666733145713806,0.4355270564556122,0.14666733145713806,0.9738660454750061
1,2,3,0.4387560188770294,0.14799697697162628,0.4387560188770294,0.14799697697162628,0.9765791893005371
1,2,4,0.4156809151172638,0.1460174173116684,0.4156809151172638,0.1460174173116684,0.9722803831100464
1,2,5,0.4076869785785675,0.14805029332637787,0.4076869785785675,0.14805029332637787,0.9709153771400452
1,2,6,0.40004199743270874,0.15077051520347595,0.40004199743270874,0.15077051520347595,0.9724348783493042
1,2,7,0.4102872610092163,0.1654805839061737,0.4102872610092163,0.1654805839061737,0.9765161871910095
1,2,8,0.3674814999103546,0.17174236476421356,0.3674814999103546,0.17174236476421356,0.9661760926246643
1,2,9,0.47100624442100525,0.2099144011735916,0.47100624442100525,0.2099144011735916,0.9854835867881775
1,2,10,0.4474007189273834,0.21302591264247894,0.4474007189273834,0.21302591264247894,0.9779475927352905
1,2,11,0.5746070146560669,0.31126847863197327,0.5746070146560669,0.31126847863197327,0.9974398612976074
1,2,12,0.19373781979084015,0.3216850757598877,0.19373781979084015,0.3216850757598877,0.9975114464759827
1,2,13,0.8270056247711182,0.5648390650749207,0.8270056247711182,0.5648390650749207,0.819395124912262
1,2,14,0.4174080789089203,0.6420499086380005,0.4174080789089203,0.6420499086380005,0.505042314529419
1,2,15,0.7919800281524658,0.727053701877594,0.7919800281524658,0.727053701877594,0.32547223567962646
1,2,16,0.6006271243095398,0.797035276889801,0.6006271243095398,0.797035276889801,0.3200947344303131
1,2,17,0.8101388812065125,0.7892946600914001,0.8101388812065125,0.7892946600914001,0.254854291677475
1,2,18,0.6649225950241089,0.8542793989181519,0.6649225950241089,0.8542793989181519,0.27665454149246216
1,2,19,0.7999753355979919,0.7655439972877502,0.7999753355979919,0.7655439972877502,0.26157015562057495
1,2,20,0.6606173515319824,0.8302348256111145,0.6606173515319824,0.8302348256111145,0.28958335518836975
1,2,21,0.7837977409362793,0.7464526891708374,0.7837977409362793,0.7464526891708374,0.276585191488266
1,2,22,0.639028787612915,0.8111197352409363,0.639028787612915,0.8111197352409363,0.32173800468444824
1,2,23,0.7238101363182068,0.8552331924438477,0.7238101363182068,0.8552331924438477,0.9633093476295471
1,2,24,0.5195600986480713,0.8683204650878906,0.5195600986480713,0.8683204650878906,0.9724640250205994
1,2,25,0.9416552186012268,1.1139202117919922,0.9416552186012268,1.1139202117919922,0.6360229253768921
1,2,26,0.5890929102897644,1.1253117322921753,0.5890929102897644,1.1253117322921753,0.31077054142951965
1,2,27,0.8782795071601868,1.3705073595046997,0.8782795071601868,1.3705073595046997,0.3379068970680237
1,2,28,0.7412627339363098,1.4453915357589722,0.7412627339363098,1.4453915357589722,0.14387814700603485
1,2,29,0.8599039316177368,1.3912731409072876,0.8599039316177368,1.3912731409072876,0.3450026512145996
1,2,30,0.770587682723999,1.4846678972244263,0.770587682723999,1.4846678972244263,0.2445952147245407
1,2,31,0.9233800172805786,1.4932458400726318,0.9233800172805786,1.4932458400726318,0.24425986409187317
1,2,32,0.8763127326965332,1.5628803968429565,0.8763127326965332,1.5628803968429565,0.12041455507278442
1,3,0,0.500476062297821,0.2226976603269577,0.500476062297821,0.2226976603269577,0.9702152609825134
1,3,1,0.48224639892578125,0.18691526353359222,0.48224639892578125,0.18691526353359222,0.9672531485557556
1,3,2,0.46599897742271423,0.1865890771150589,0.46599897742271423,0.1865890771150589,0.9696143865585327
1,3,3,0.44968661665916443,0.18651819229125977,0.44968661665916443,0.18651819229125977,0.9715543985366821
1,3,4,0.5277634859085083,0.1891442835330963,0.5277634859085083,0.1891442835330963,0.9676477313041687
1,3,5,0.5406557321548462,0.19066829979419708,0.5406557321548462,0.19066829979419708,0.9655773639678955
1,3,6,0.5528290867805481,0.19283701479434967,0.5528290867805481,0.19283701479434967,0.9661663770675659
1,3,7,0.4292643666267395,0.2041894942522049,0.4292643666267395,0.2041894942522049,0.9742176532745361
1,3,8,0.5607385039329529,0.2145053595304489,0.5607385039329529,0.2145053595304489,0.9658318758010864
